date,DWDP,PX,ECL,SHW,APD,LYB,PPG,IP,NUE,FCX,NEM,BLL,VMC,EMN,WRK,MLM,CF,FMC,ALB,MOS,PKG,IFF,AVY,SEE
2018-08-17,67.4294,156.04,146.9257,443.39,166.61,112.0971,108.42,51.97,62.38,13.97,31.9085,40.5628,110.0592,97.1202,55.32,202.5221,47.52,84.44,95.1186,29.606,110.829,131.4704,106.4212,38.796
2018-08-20,68.1158,158.29,147.9031,444.06,166.99,112.9793,109.73,52.0,62.55,14.12,31.7393,40.8222,109.7599,97.5675,55.6,202.4822,48.81,85.11,95.2182,29.7359,111.4744,133.0024,107.4362,38.6764
2018-08-21,68.4639,158.32,147.6837,444.8,166.1,113.9208,111.08,52.37,63.8,14.32,31.799,40.9718,111.77,98.6114,55.5,203.7393,48.22,85.59,94.5206,29.4961,111.4347,132.4055,106.6999,39.2243
2018-08-22,68.3943,155.02,146.806,439.08,164.36,113.7523,110.6,51.66,63.79,14.53,32.1673,40.5628,112.44,97.8061,54.84,205.3455,48.66,85.43,94.2116,29.4561,109.965,130.9133,105.864,39.1645
2018-08-23,67.7477,154.9,146.7761,439.82,164.42,113.0189,109.77,51.21,62.02,14.18,31.5104,40.5828,111.1,97.15,54.82,202.8913,49.46,84.58,93.4542,29.4061,109.3394,130.1473,104.8491,38.7561
2018-08-24,68.8419,156.21,148.5414,447.39,165.97,114.0992,110.62,51.83,62.52,14.47,31.8787,40.9918,111.61,98.4126,55.4,205.2856,49.95,85.54,95.6767,29.616,109.8657,131.0227,105.267,38.8059
2018-08-27,70.4334,158.05,149.4291,455.04,167.29,114.9219,111.13,52.52,63.71,14.73,32.0976,41.75,113.58,99.2875,56.09,207.7897,50.63,86.36,96.5637,30.5952,111.8716,130.5452,106.0332,39.6924
2018-08-28,70.3637,158.35,149.11,452.62,167.01,113.9506,109.87,52.2,63.83,14.66,31.6896,41.5704,112.19,98.3032,55.71,205.3654,50.71,86.37,96.6135,30.815,110.7892,129.7196,105.8939,39.9215
2018-08-29,71.06,159.5,150.4764,456.43,168.29,113.9605,111.66,52.44,64.09,14.67,31.59,41.74,113.38,98.1541,55.94,206.4529,51.64,86.59,96.3942,31.5644,111.9808,129.5903,105.9735,40.5789
2018-08-30,70.2,157.89,149.7283,456.22,166.73,112.6423,110.66,51.73,62.79,14.15,30.9033,41.74,112.15,97.1301,55.53,203.3901,51.53,85.06,94.7299,31.3046,110.5906,129.2023,104.6898,40.1207
2018-08-31,70.13,158.19,150.0874,455.58,166.29,111.78,110.54,51.14,62.5,14.05,30.8834,41.88,110.8,96.464,55.08,198.72,51.95,85.45,95.1983,31.2446,109.1508,129.6101,104.66,39.9514
2018-09-04,69.72,156.18,150.247,459.35,164.34,111.01,109.88,50.95,62.21,13.48,29.9478,41.42,110.68,96.0564,54.14,198.71,51.85,83.02,96.2448,30.805,108.4855,128.9138,103.98,39.3637
2018-09-05,70.05,156.14,152.0722,461.66,165.39,111.67,110.6,51.43,63.63,13.67,29.9876,41.95,110.0,97.2295,55.18,199.6,51.24,83.48,96.1252,30.51,110.968,127.0536,105.28,40.3
2018-09-06,70.08,156.67,152.8003,462.39,166.06,112.24,112.0,51.83,63.31,13.57,30.0971,42.14,110.22,96.8816,54.88,198.3,50.95,82.94,97.3311,30.28,110.7793,129.2023,105.13,40.5
2018-09-07,70.0,155.03,152.9499,462.52,164.85,108.63,111.51,51.71,63.24,13.18,29.9876,42.42,110.82,96.5336,54.98,196.26,50.93,82.17,96.8627,29.94,111.1269,126.397,105.38,40.25
2018-09-10,70.06,155.87,153.4386,467.01,166.06,106.88,112.09,51.9,62.44,13.2,29.5995,43.18,107.2,96.3547,55.58,190.54,51.47,82.1,97.062,30.3,112.4078,127.9787,105.87,40.58
2018-09-11,70.08,157.08,154.4959,469.43,166.64,106.54,112.59,51.6,62.7,13.04,29.49,42.79,109.09,95.3108,55.28,192.5,52.33,82.49,98.5071,30.93,111.8517,126.6457,105.6,40.56
2018-09-12,69.24,156.6,155.3137,468.15,166.24,106.09,112.03,52.37,63.56,13.63,30.16,43.2,108.87,95.44,55.09,192.01,52.58,83.28,99.125,31.12,112.1,130.4657,105.8,40.82
2018-09-13,68.92,159.19,156.1316,469.87,167.63,104.96,112.95,52.73,63.5,13.58,30.22,43.81,109.69,96.92,55.51,193.13,51.3,84.75,100.61,30.68,113.76,136.5139,108.49,41.23
2018-09-14,68.58,156.99,156.7101,467.98,168.61,105.31,112.17,53.24,62.58,13.69,30.38,44.14,111.2,97.48,55.82,194.0,51.55,85.42,100.9,30.79,114.46,135.7877,109.06,41.6
2018-09-17,68.82,158.02,156.24,469.47,168.75,103.46,112.99,53.62,63.05,13.72,30.64,44.14,110.96,97.62,55.95,193.09,51.95,86.23,102.45,31.99,115.36,135.7778,109.35,41.99
2018-09-18,68.03,158.17,156.65,472.98,168.69,102.1,113.27,53.72,64.27,14.01,30.85,44.92,112.87,97.23,56.16,195.33,52.5,86.06,103.06,31.49,116.45,137.5286,111.82,42.15
2018-09-19,68.73,164.37,157.83,475.04,169.17,102.71,115.05,54.22,64.84,14.3,31.52,44.23,114.42,98.52,56.61,196.1,53.13,88.18,105.49,31.8,117.78,136.7925,111.62,41.8
2018-09-20,70.03,166.21,159.2,477.98,170.42,104.49,115.92,54.58,64.41,14.39,31.5,44.39,115.04,99.81,56.84,195.49,53.31,89.55,106.6,32.31,118.16,139.1799,112.58,42.11
2018-09-21,69.69,166.5,159.4,469.96,170.61,105.21,115.98,54.12,64.38,14.61,31.56,44.57,115.55,99.88,56.33,192.18,52.81,89.86,105.42,32.33,116.69,140.46,112.76,41.74
