date,DWDP,PX,ECL,SHW,APD,LYB,PPG,IP,NUE,FCX,NEM,BLL,VMC,EMN,WRK,MLM,CF,FMC,ALB,MOS,PKG,IFF,AVY,SEE
2017-09-01,65.7283,127.5653,131.3127,340.6826,141.9038,87.1151,102.8898,53.0349,54.1248,14.9849,38.2255,39.7471,120.1079,85.371,56.2721,209.7437,29.1089,86.74,117.2348,19.8815,110.9274,135.1985,93.3329,44.2937
2017-09-05,63.5759,126.8546,131.6883,342.0309,140.7541,86.285,101.7585,52.919,53.4324,14.7065,38.3145,39.5887,117.0755,83.3763,55.2133,206.016,28.235,84.9637,115.2978,19.2389,109.402,136.4923,93.1266,43.5842
2017-09-06,63.4682,128.2857,129.3754,340.0282,140.7834,88.5341,102.5061,53.0059,53.9395,14.975,37.9487,39.5986,117.9773,83.1808,55.1647,207.3147,30.2934,85.6385,117.2644,19.6673,109.1478,136.2963,91.4468,42.8057
2017-09-07,63.2823,129.5173,130.008,336.6474,140.6567,88.5341,102.3192,52.8224,52.9156,15.1241,39.155,39.856,118.6512,82.9461,54.8539,207.057,30.7595,86.9881,116.7011,19.4581,109.7834,137.7664,91.0342,43.1112
2017-09-08,63.4487,129.7328,129.6027,341.6046,141.2413,88.4182,101.906,52.9094,53.1984,14.1596,38.8682,39.8758,120.425,82.9461,54.8539,210.1799,31.109,86.4721,116.8889,19.3186,111.2598,139.0112,91.5451,42.3918
2017-09-11,65.4054,132.2303,128.3277,344.5492,145.343,90.4067,104.1785,54.1843,52.6328,14.3088,37.7905,40.5292,115.9458,83.6892,56.0973,202.5064,31.3712,88.2881,122.3934,19.9363,114.2029,140.2952,92.5176,42.9732
2017-09-12,67.0394,132.0442,128.4759,347.355,145.4404,91.2947,104.9556,54.107,52.1549,14.2193,37.919,40.3114,116.9368,84.2857,56.311,203.3887,31.2547,89.0125,123.1741,20.1854,115.6402,140.3638,93.5491,42.9929
2017-09-13,67.9982,131.388,127.9224,343.9544,145.3625,90.899,103.3521,54.2326,52.2719,13.8613,37.5277,39.955,115.9656,83.699,55.6893,201.5447,31.1673,88.9529,124.1228,20.0558,114.0073,140.2952,93.3329,42.7959
2017-09-14,68.5069,131.3292,129.494,343.5776,146.2101,91.1499,104.7491,54.3388,52.623,13.7818,37.706,40.0045,113.5079,83.6596,55.7767,197.7278,31.4197,89.1216,124.8362,20.3647,113.8402,140.8048,94.0697,42.6283
2017-09-15,68.3504,131.4565,129.5336,338.0651,146.2686,91.8642,104.572,54.3098,52.1744,13.8016,37.498,40.1233,112.1899,83.5711,55.9127,197.4898,31.9343,88.8735,126.1143,20.5839,113.9188,140.9225,95.1208,42.8156
2017-09-18,68.2624,131.9658,129.3848,336.7961,147.0675,92.26,105.0639,55.1018,52.9253,14.0502,37.4286,40.3708,114.5485,84.0138,56.0875,200.6623,34.0801,90.6597,129.8098,21.2315,114.2531,141.2753,97.1641,42.2637
2017-09-19,68.5363,133.6994,129.593,339.8101,146.629,93.206,106.5788,55.5365,53.7445,14.3983,37.7357,40.2025,114.1422,85.2532,55.699,197.4402,34.5073,91.4338,133.4063,20.7632,115.2755,141.7458,96.7613,41.1108
2017-09-20,68.8885,135.1489,129.6525,344.0733,147.0967,92.7137,107.0412,55.8649,54.5929,14.1,37.28,40.3708,117.135,84.6433,56.583,200.4145,34.1675,91.2452,134.8231,20.7931,117.2613,142.128,97.1346,41.2586
2017-09-21,68.8005,135.717,129.7912,346.6214,147.1649,92.4627,107.2183,55.3337,53.1594,13.9011,37.0819,40.3906,115.9458,84.3974,55.9613,198.0847,34.9151,89.7468,133.6441,20.8629,116.7894,140.9127,97.0757,41.8203
2017-09-22,68.4482,134.7669,130.1778,346.7701,146.3952,93.5052,106.992,54.136,53.1789,13.9806,37.5376,40.5886,115.6187,85.0663,54.0768,196.9842,34.2063,89.2605,133.0496,20.7832,114.2432,142.0255,97.0167,41.8794
2017-09-25,68.82,134.8649,130.3364,348.9909,147.6325,94.5187,107.3855,53.769,52.9546,13.8116,38.2707,40.4005,114.6872,86.227,53.63,194.4561,34.8666,85.3507,127.6995,21.1817,111.9723,142.6952,97.1445,41.5543
2017-09-26,67.8514,135.5798,129.0875,349.1297,147.0967,96.2948,106.7461,53.9911,52.7498,13.911,37.6168,40.5589,114.8458,85.4204,54.0088,194.8626,33.8665,85.053,127.2338,21.3112,112.3852,141.6512,96.8694,42.1751
2017-09-27,67.3133,135.8541,127.8385,346.8494,147.4279,96.3141,106.2345,54.7155,54.2321,13.921,36.8639,40.5787,117.7593,85.922,54.7179,200.8507,34.0704,86.5217,128.819,21.3809,113.3388,138.8838,97.6454,41.9189
2017-09-28,67.5677,138.1557,128.1359,353.9878,147.4474,96.3141,107.0805,54.928,54.4849,14.3386,37.2701,41.0044,118.0467,88.4894,55.155,203.24,33.8277,87.4513,131.0978,21.2215,113.6534,140.4399,98.1661,42.313
2017-09-29,67.734,136.8629,127.4817,354.9793,147.3305,95.6095,106.8936,54.8797,55.025,13.9607,37.1611,40.8856,118.5223,89.0107,55.1065,204.4595,34.1384,88.7934,135.0509,21.5105,112.7391,140.7452,96.6042,42.0962
2017-10-02,68.8983,138.283,129.5038,356.3574,148.2853,97.0574,109.1956,55.4206,55.0348,14.2591,37.5277,40.945,117.8584,89.4927,56.4081,203.2301,34.3714,88.3361,135.3581,21.6699,114.8724,142.2815,97.6651,42.382
2017-10-03,68.8396,139.5563,129.4146,371.1697,149.2498,96.2948,110.1695,55.4302,54.9464,14.5574,37.8744,41.1628,118.6314,89.778,56.3984,204.6379,34.3617,89.7877,136.1507,21.6798,115.2853,143.6997,97.5079,43.1013
2017-10-04,68.9277,139.4191,129.6128,370.9714,148.9673,95.4454,110.4351,55.8069,55.0937,14.448,37.7258,41.341,117.5214,88.2336,56.5247,204.2017,34.0801,90.4339,136.9433,21.64,115.3443,144.4285,97.95,43.3575
2017-10-05,69.4364,139.4191,130.5842,376.6524,149.3668,96.0245,111.1926,55.7393,55.6436,14.6667,37.597,41.6083,119.7908,89.3452,56.2333,208.1079,34.0121,91.1895,138.37,21.5603,115.0789,145.0194,98.1268,43.4462
2017-10-06,69.681,139.0372,130.8122,380.1919,150.2884,95.4647,111.4385,55.4882,55.133,14.2491,37.706,41.5984,119.1665,89.5124,56.5052,204.1819,33.2063,90.6327,135.9228,20.9426,114.5283,143.424,98.5689,43.5152
2017-10-09,70.1311,137.9696,130.9014,378.7345,149.7394,95.5998,110.8089,55.0825,54.3966,14.2392,37.924,41.638,119.107,88.1845,56.8647,204.162,33.4393,90.2351,135.2887,20.8629,114.7446,144.1626,98.9323,43.6729
2017-10-10,70.0235,137.7248,131.5358,378.209,150.1805,94.6539,110.5531,55.6717,54.3671,14.3287,37.5475,42.0736,117.9377,87.3287,57.2823,203.3788,33.4781,90.1555,136.4975,20.8429,115.4819,146.0141,99.0109,44.1261
2017-10-11,70.0724,138.2732,131.3871,379.7656,149.9256,93.8816,110.5827,55.4302,56.3014,14.3485,37.7258,41.8756,116.2233,86.709,56.8938,201.9809,33.8956,91.8954,136.1507,21.0223,114.7249,145.4922,99.4235,43.3674
2017-10-12,69.8571,138.949,132.7352,380.2911,150.3276,94.1423,111.5566,55.2757,56.38,14.4281,38.0329,41.8261,116.7287,86.9155,57.0298,204.2116,34.7986,92.3925,136.0318,21.1518,113.5453,145.3543,99.0207,43.4955
2017-10-13,69.8865,139.282,132.9136,382.5417,150.4452,94.2871,111.6549,55.4882,57.2539,14.6667,38.2311,41.9251,115.2323,87.2008,57.1755,202.8137,35.7307,93.1779,137.6566,21.6998,113.732,145.9353,100.1406,43.8995
2017-10-16,69.3973,138.381,133.2704,380.7868,150.2099,94.3064,111.3303,55.749,56.1738,15.1838,37.6367,41.7667,116.2728,86.4335,57.4378,203.7754,35.8181,94.4605,138.8654,21.8193,115.0199,147.5111,100.3764,43.998
2017-10-17,69.3484,138.5279,131.4168,379.4087,150.455,94.7986,111.1237,56.1546,56.0756,14.8457,37.9933,41.5588,115.9557,85.8729,57.8943,201.7331,35.9249,93.8739,138.1223,20.9824,114.7741,146.3293,99.787,43.6236
2017-10-18,69.2505,137.0196,130.5446,380.8066,150.1903,94.8469,111.045,56.0387,56.2425,14.7463,37.5079,41.6875,115.8863,86.6204,57.8943,201.6042,35.7598,93.516,138.37,21.082,114.4497,145.049,98.7359,43.4364
2017-10-19,69.3581,137.5191,130.5842,384.2569,149.857,95.9377,112.4518,55.6427,57.5582,14.7264,37.4881,41.5192,118.9584,87.3385,57.8943,207.7014,35.2744,93.5756,138.2016,21.0223,114.6266,145.8763,97.0462,43.5152
2017-10-20,69.6419,140.1929,131.6349,386.3687,151.1903,95.5033,115.8457,56.2222,58.9132,14.7463,37.4385,41.8756,120.5142,87.368,58.7977,214.3042,35.9152,94.0031,139.4797,21.3311,116.3569,148.0823,97.95,44.5597
2017-10-23,70.0039,139.5073,131.4367,383.2753,150.5825,95.1365,114.9898,56.2609,58.3732,14.7264,37.0224,42.4794,119.989,87.2205,59.0211,211.4192,35.2549,93.6651,137.2504,20.9525,116.1406,147.8854,97.2623,44.205
2017-10-24,70.3072,140.0068,131.1393,385.5854,150.8275,97.4338,115.5309,56.6665,58.6972,15.144,36.7847,42.4893,122.6449,88.991,59.3222,214.7305,36.5172,93.6253,137.4387,21.5702,116.6223,146.7922,97.1641,43.9094
2017-10-25,69.5832,140.7218,131.3078,389.3331,151.4256,96.3141,115.8457,56.0291,57.9412,14.627,36.428,42.034,121.2624,89.1681,59.2542,210.4674,36.5948,92.7206,137.2207,21.4706,116.116,147.0088,102.2134,43.9389
2017-10-26,71.4715,146.5199,131.5061,393.1105,158.2194,97.7137,116.7409,56.0194,58.6481,14.6071,35.4769,42.3012,121.9016,89.5517,58.7394,215.0577,36.3618,92.6013,137.7557,21.082,116.5731,147.7278,103.0091,44.0867
2017-10-27,70.9725,145.0899,130.832,393.8938,157.7194,95.5709,116.0129,55.9711,58.4125,14.0502,35.467,42.3408,121.3467,91.4797,59.0891,215.256,36.0317,91.9749,137.7954,20.8629,114.9511,146.3096,104.237,43.9488
2017-10-30,70.1311,144.4141,129.7714,390.8798,156.8077,102.3181,114.2717,55.2371,57.411,13.8613,35.893,42.2121,120.871,90.319,58.5937,215.9896,36.2841,91.8159,138.2214,20.7732,113.6141,144.5467,103.461,43.4561
2017-10-31,70.7475,143.1115,129.5137,391.7721,156.2979,99.9339,114.3504,55.3143,56.7826,13.9011,35.8237,42.4992,120.653,89.3255,59.5748,214.9883,36.8764,92.3229,139.5886,22.2577,114.3022,145.1869,104.296,43.5842
2017-11-01,71.7356,144.8745,130.1183,392.3868,156.7783,99.8373,114.0356,55.749,57.735,14.2988,35.3581,42.2715,119.9296,89.4927,59.5748,215.4344,36.9347,91.3685,141.0153,22.5566,114.5971,146.0732,105.1408,43.3181
2017-11-02,70.4833,144.8549,130.0886,388.7581,156.2783,99.9435,114.2717,55.5365,57.3913,14.1497,36.1407,41.3806,123.1503,89.6403,58.108,207.166,37.4299,89.6286,135.6454,22.3872,114.2432,145.955,106.5259,43.2491
2017-11-03,69.6223,144.4631,130.2274,393.7153,156.1215,101.9126,114.6357,55.1695,56.9495,14.0701,35.7048,41.3311,125.2908,89.8272,58.2343,209.9916,37.4784,90.583,138.7465,22.2976,113.7812,146.0634,106.1821,43.4955
2017-11-06,68.7222,144.4337,130.7527,390.5724,155.6803,102.791,114.4488,53.9042,56.9298,14.5574,36.0317,41.0341,123.4872,88.8828,57.5738,210.745,38.0707,90.4339,140.6587,22.4071,109.0821,144.2316,105.1801,43.1703
2017-11-07,69.6027,145.8832,129.8011,390.6418,156.6312,102.2408,114.4488,53.3633,56.6451,14.4679,35.7048,40.6381,121.5548,89.1288,57.2629,208.2368,35.8181,92.9692,141.8079,22.4769,109.4655,147.7179,105.1506,42.9732
2017-11-08,69.2799,146.8822,129.2461,392.129,157.7783,102.1829,114.2323,53.3923,56.6549,14.7761,35.9723,40.3312,122.7836,89.1091,57.6418,211.3696,36.6822,92.7007,143.2446,22.5566,109.5245,145.2952,105.8481,44.1459
2017-11-09,68.7124,145.4033,129.1073,383.7215,157.3959,100.5709,113.699,53.0542,55.4963,14.6369,35.5463,39.9154,123.5566,88.5091,57.7591,211.1218,36.0608,91.627,139.5391,22.4171,107.3814,144.5172,103.8932,44.1163
2017-11-10,68.458,145.227,129.1568,386.1307,157.1508,100.6385,113.2447,52.977,54.8188,14.3287,35.1896,39.5788,122.9719,89.2665,57.3971,211.4192,36.1968,92.6808,139.3211,22.7559,108.4038,144.5467,103.3333,43.7024
2017-11-13,68.9866,145.0997,130.4851,386.3786,159.5625,100.5709,113.1262,52.5327,54.6911,14.3485,35.3779,39.9055,122.8728,89.9354,57.5732,210.6459,36.2841,94.3312,142.0457,23.1942,110.4584,147.452,106.0347,44.3232
2017-11-14,67.452,144.5904,130.2472,385.8035,158.9645,100.1366,112.9287,52.937,53.8663,13.7221,35.9426,39.5887,122.8034,88.7648,57.3971,210.3386,34.767,92.472,136.3786,22.9153,110.8025,148.3679,106.2606,44.4415
2017-11-15,67.8455,143.1605,129.0875,382.6606,157.6998,98.9396,111.9806,51.6481,53.9449,13.5531,35.7444,38.9849,120.4647,88.0861,57.495,204.4099,38.9869,91.5872,96.6051,22.2976,109.957,145.7088,105.7989,44.2937
2017-11-16,69.5276,145.9714,130.832,385.5619,158.0135,99.6153,112.5929,52.6837,53.7976,13.5431,35.7543,40.1134,122.7341,88.6763,57.8766,207.5824,35.4032,92.7802,134.08,22.3972,109.9767,146.3391,106.3392,44.9145
2017-11-17,69.5867,147.5385,130.2968,384.5186,158.4057,100.291,112.4152,52.8201,53.8074,13.7818,35.8732,39.5788,121.9314,88.273,58.219,205.9367,34.7279,92.4024,134.9519,22.8555,110.5665,146.4967,106.3785,45.0524
2017-11-20,69.6949,147.7637,130.9708,385.2241,158.3959,100.6481,113.4521,52.7616,54.5537,13.8713,35.9921,39.3412,122.7539,88.5779,57.1916,206.9479,35.0215,92.134,134.1493,22.9452,109.8784,147.6687,108.746,44.3528
2017-11-21,70.0982,148.2338,131.288,387.6486,159.1017,100.2138,113.9064,53.3073,54.9661,14.0701,36.0317,39.2027,121.88,89.5222,57.3971,205.6591,35.6773,93.8739,135.4373,23.523,110.1438,149.4119,108.4709,44.4809
2017-11-22,69.449,148.5962,131.8232,388.0758,158.4449,99.8277,113.8373,53.3463,55.133,14.1596,36.3686,39.1235,121.9892,89.414,57.5243,205.3517,35.5403,92.6311,134.0007,23.802,110.1733,148.6929,109.1389,44.6484
2017-11-24,69.9998,149.7323,131.6944,391.5238,158.3861,100.7157,114.657,53.5119,54.917,14.269,36.3388,39.5392,121.463,89.6501,57.5928,204.1323,35.1781,94.0628,135.794,23.7621,109.5835,150.0717,109.7283,44.9046
2017-11-27,68.9866,148.9488,131.6448,387.7281,157.7783,100.7543,114.4101,53.6288,54.8384,14.0105,36.7549,39.6382,118.7918,89.4042,57.4265,200.0873,35.1585,93.2674,134.9717,23.3935,109.5343,149.1755,109.9445,45.8802
2017-11-28,69.931,153.1407,133.0722,395.0115,160.0331,101.2949,115.8816,54.155,55.2606,14.1298,36.7946,39.1829,120.8076,90.1911,58.0038,202.5956,35.6773,93.9534,135.6256,24.0013,111.0384,152.1104,110.023,46.4714
2017-11-29,70.6097,151.9752,133.8156,391.4542,159.4253,101.3624,115.5557,54.0965,56.3211,13.9309,36.2596,39.1631,123.9852,89.9157,58.9627,206.7199,36.0688,92.6709,130.7312,24.3001,113.1422,152.2187,109.9052,46.6488
2017-11-30,70.7868,150.7509,134.7275,396.8795,159.837,101.0632,115.3976,55.1586,56.4585,13.8414,36.646,39.6097,124.7696,90.86,61.0664,207.0378,36.6757,93.854,133.0793,24.2005,116.5928,153.0854,112.1056,47.509
2017-12-01,69.8523,148.7431,133.7066,392.5572,158.4645,100.4841,114.4891,54.2037,56.2621,14.0303,36.8441,39.441,120.3607,90.4764,61.0566,201.335,36.7931,93.3867,130.9294,24.1906,115.4131,152.3566,110.6419,47.2025
2017-12-04,70.954,150.2024,136.0558,404.3417,159.2096,101.078,116.0988,55.4217,57.7546,14.2193,36.4974,40.3441,124.3724,89.9058,62.1036,207.0874,36.1178,90.941,128.1552,23.6127,116.8975,152.002,110.0427,47.5782
2017-12-05,70.3736,149.9282,136.2144,402.9705,158.7978,101.8278,115.2989,55.4606,56.596,14.0303,35.8633,40.4831,121.8502,89.7091,61.947,204.5639,36.568,89.3303,126.8078,23.7522,115.767,152.6225,111.6602,47.4497
2017-12-06,69.9211,148.0552,135.6791,398.6382,157.2685,101.9349,114.7459,55.3437,56.8906,14.269,35.4968,40.493,120.2614,89.1288,62.0546,200.2024,35.7752,87.4811,126.3025,23.3483,115.3541,151.4702,109.9835,47.0443
2017-12-07,70.2064,148.6163,134.7275,403.8847,157.8175,103.707,114.6668,55.3437,57.5288,14.7562,35.6606,40.5029,124.005,90.0042,62.1916,207.1967,37.4098,87.7396,127.8877,23.807,115.9636,150.9384,110.812,47.42
2017-12-08,69.5768,149.0594,134.1427,406.2495,157.7587,104.3204,114.4792,55.4509,59.0802,14.8855,35.1443,39.302,124.998,90.6731,63.0331,212.7107,38.4277,88.2963,129.3937,23.5577,116.3372,150.7217,112.1731,47.2519
2017-12-11,69.6555,149.8962,133.4885,405.1664,159.9154,104.6807,114.2422,55.8504,60.1602,14.9352,34.4196,39.302,122.0587,91.283,63.0331,207.3259,38.5648,89.1215,129.9287,23.7771,116.1307,149.9929,113.406,47.2321
2017-12-12,69.6359,148.9904,133.6669,404.4312,159.69,104.1744,114.4496,55.1781,60.8279,15.6213,34.3402,38.5973,120.6586,91.4994,62.5634,205.9052,39.7393,89.6286,129.1559,24.7545,114.9805,149.9535,112.8931,47.1728
2017-12-13,69.4096,148.9215,133.8156,402.8711,159.2978,104.6709,114.8051,55.0319,60.7297,16.2279,35.4918,38.3492,122.2474,91.5584,62.9157,206.6602,40.3853,90.1853,128.8983,24.6249,115.0002,150.7217,112.8043,47.7067
2017-12-14,69.1735,146.8246,133.1911,397.6843,157.3763,102.6554,112.4053,53.7652,58.4616,16.0986,35.6407,38.0019,119.3975,89.5222,61.2034,200.8879,40.1504,89.3403,126.7133,24.8343,112.9456,149.3331,112.7156,47.4892
