date,AAPL,MSFT,FB,GOOG,GOOGL,V,CSCO,INTC,MA,NVDA,ORCL,ADBE,IBM,ACN,TXN,CRM,QCOM,PYPL,AVGO,ADP,ATVI,INTU,MU,CTSH,HPQ,AMAT,ADI,FIS,EA,FISV,ADSK,TEL,EBAY,APH,GLW,LRCX,RHT,DXC,HPE,PAYX,AMD,NTAP,MSI,TWTR,GPN,XLNX,MCHP,FLT,WDC,KLAC,TSS,SWKS,BR,ANSS,VRSN,SNPS,TTWO,CTXS,STX,IT,CA,CDNS,AKAM,ANET,SYMC,FFIV,ADS,JNPR,QRVO,WU,FLIR,IPGP,XRX
2014-08-18,92.4008,40.7609,74.59,582.16,592.7,52.1506,21.6216,30.6691,74.624,18.538,38.2649,71.06,163.6391,73.405,42.9795,54.38,64.971,,69.9089,75.5545,22.5928,80.8232,32.04,44.6309,,20.698,46.2013,53.3304,36.67,31.76,53.79,57.7465,22.3528,49.022,18.4495,66.5058,60.97,,,36.9459,4.21,37.8461,55.4915,45.12,35.6929,37.9973,42.3917,147.15,90.5455,53.3677,30.6406,51.6609,37.7758,81.12,56.01,39.02,22.0,55.4493,46.8049,72.91,24.7841,17.235,60.7,70.51,18.1561,116.57,259.4927,22.0969,,15.2031,32.1082,69.34,31.5632
2014-08-19,93.6774,41.2155,75.29,586.86,597.11,52.3161,21.6303,30.6067,74.2644,18.6875,38.9899,72.05,164.2526,73.874,43.097,54.96,65.0576,,70.1408,75.7179,22.3404,81.7422,32.4,45.5675,,20.745,46.5433,53.5468,37.01,31.9575,53.75,57.6731,22.6222,49.2146,18.4224,66.9199,62.54,,,37.0161,4.27,37.5883,56.0025,45.09,35.8675,38.4955,42.7332,148.6,89.8002,53.7911,30.5634,52.6884,38.0982,81.2,55.915,39.1,22.15,55.3537,47.0973,73.78,24.8985,17.39,60.89,75.0,18.0518,120.02,260.3071,22.515,,15.2205,32.1082,70.71,31.4696
2014-08-20,93.7147,40.87,74.81,584.49,595.41,52.6081,21.6918,30.7493,74.2546,18.5718,38.8392,71.02,164.2785,73.9476,43.2687,55.39,66.1911,,70.8457,75.8449,22.4083,81.6273,33.3,45.3605,,20.6039,46.9437,53.8102,37.555,32.15,53.59,57.2506,22.4749,49.2435,18.7484,67.4092,61.68,,,36.7352,4.28,37.7126,56.2489,45.06,35.8925,38.6042,43.2236,148.54,90.0067,53.6045,30.3027,53.1071,38.7248,81.84,56.33,39.3,22.08,55.3378,47.287,73.69,24.8721,17.24,60.95,76.4,18.0816,122.57,261.9261,22.6101,,15.3158,32.1176,71.83,31.6802
2014-08-21,93.724,41.1155,74.57,583.37,592.42,52.4986,21.8498,31.3286,74.8379,18.3981,39.1499,71.73,165.255,74.3339,43.5308,55.71,66.4777,,70.7437,76.1354,22.486,82.1443,33.19,45.3605,,20.8862,47.2812,53.9325,37.76,32.11,53.78,57.3608,23.5229,50.2693,18.7032,67.7574,61.57,,,36.9459,4.24,37.6711,56.3036,45.11,35.9324,38.6495,43.4053,148.08,90.4197,53.9203,30.5924,52.5743,38.909,82.705,56.47,41.75,22.42,55.8236,47.7612,73.85,24.8017,17.705,60.86,77.35,18.0891,122.09,263.182,22.8002,,15.3765,31.9948,71.21,31.8206
2014-08-22,94.4135,41.0519,74.57,582.56,592.54,52.5813,21.6391,31.1415,74.3421,18.4077,39.197,72.04,164.5464,74.0488,43.3952,59.8,66.521,,70.688,75.7723,22.4569,80.0,33.29,45.4098,,20.8579,47.2452,53.7632,38.16,32.115,53.46,57.0486,23.3587,50.014,18.6035,67.2963,62.11,,,36.8054,4.25,37.7448,55.8747,45.98,35.9823,38.3959,43.3826,148.11,90.6891,53.8055,30.4282,52.4696,38.8077,81.99,56.3,40.69,22.33,55.8156,47.7098,74.02,24.8457,17.635,60.42,75.62,18.0146,121.64,261.0233,22.8572,,15.1685,31.702,70.37,31.7972
2014-08-25,94.6185,41.07,75.02,580.2,590.57,52.5643,21.683,31.0256,73.8172,18.4367,39.3006,71.82,165.1946,74.4811,42.8078,59.23,66.3219,,70.2799,75.8903,22.3695,79.3586,33.21,44.9859,,20.8062,46.7322,54.0925,37.62,32.265,53.54,57.7649,23.3545,50.2404,18.685,67.5504,61.35,,,36.7879,4.18,37.9197,55.6831,46.1,36.092,37.8614,43.3326,147.86,91.5062,54.1858,30.4861,52.0986,38.9182,80.915,56.6,40.64,22.06,55.7838,48.1801,73.78,24.8193,17.56,60.49,75.58,18.0221,121.55,260.3659,22.5721,,15.1511,32.042,70.69,31.844
2014-08-26,94.0119,40.92,75.9601,577.86,588.12,52.737,21.7796,31.0167,74.8476,18.7695,39.3947,71.53,166.776,75.0697,42.9163,59.64,66.6856,,70.4515,76.0718,22.3404,79.1097,32.88,45.0894,,20.9144,46.9842,53.9137,37.56,32.2225,54.24,57.8292,23.6744,49.9803,18.7847,66.8069,62.03,,,36.8493,4.19,38.1315,55.0261,48.17,36.1519,37.8433,43.4325,147.14,91.5421,54.5159,30.66,52.0415,38.8077,81.43,57.17,40.9,22.31,55.6245,47.943,74.12,24.9073,17.51,60.56,76.17,18.2244,123.86,261.3472,22.344,,15.1945,32.1082,70.8,31.9844
2014-08-27,95.1683,40.7973,74.63,571.0,583.0,52.8344,21.7708,31.0078,74.4976,18.5525,39.2064,71.55,166.1365,74.4811,43.1783,59.58,66.6509,,70.6416,75.9357,22.5151,79.1288,32.995,45.4788,,21.2907,45.9178,53.6126,37.22,32.085,53.78,57.2664,23.5355,49.8503,18.6482,67.0704,61.07,,,36.8317,4.16,38.2603,54.4603,48.06,36.0821,37.7799,43.2872,145.0,92.2245,54.8424,30.3123,52.1937,38.651,81.62,56.46,40.89,22.7,55.728,48.354,74.14,24.7929,17.47,60.4999,83.16,18.142,123.66,260.5916,22.0779,,15.1945,31.9098,69.31,32.0779
2014-08-28,95.2801,40.8064,73.855,569.2,580.32,52.2188,21.8147,30.883,74.0311,18.7068,38.8581,71.37,165.9205,74.5178,43.3952,58.29,66.1054,,70.8272,75.7814,22.6705,79.7989,32.81,44.8281,,21.4506,46.1563,53.3586,37.1,32.175,54.0,57.211,23.3293,49.7925,18.721,67.6351,60.65,,,36.6737,4.14,38.6562,54.1774,49.43,36.0122,37.8252,43.6142,142.77,91.6499,54.7742,30.1868,52.8407,39.0288,80.63,56.47,40.75,22.46,55.5289,49.0732,74.03,24.7401,17.47,60.02,83.45,18.1045,123.66,259.7281,22.1256,,15.1598,31.7964,68.94,32.1949
2014-08-29,95.5131,41.3064,74.82,571.6,582.36,51.7126,21.9376,31.1236,73.6908,18.7647,39.1029,71.9,166.1797,74.5546,43.5398,59.09,66.2621,,76.142,75.7633,22.8549,79.6266,32.6,45.0845,,21.7376,46.0033,53.3962,37.84,32.235,53.64,57.8292,23.3587,49.6095,18.9849,67.6727,60.92,,,36.5596,4.17,38.8127,54.2048,49.75,36.2766,38.269,44.3499,143.69,92.4939,54.8388,30.3799,53.9062,39.1947,81.3,57.075,40.9,23.51,55.951,49.4605,74.59,24.8457,17.63,60.42,83.85,18.1945,124.19,259.6693,22.1351,,15.1425,31.9192,68.68,32.3119
2014-09-02,96.2586,40.9973,76.68,577.33,588.63,52.2504,21.841,30.8117,73.4673,18.8081,39.2253,72.1,165.5402,74.6098,43.2913,59.85,65.3566,,78.8597,75.9539,23.0491,79.3394,31.51,45.2323,,21.573,45.5534,53.6879,38.01,32.325,53.46,57.8937,23.0978,50.2308,19.085,67.3527,61.3,,,36.7791,4.16,38.7022,53.8489,51.02,36.3415,38.0426,44.2999,144.18,91.587,55.3627,30.2158,53.5542,39.4342,81.9,57.19,40.79,23.66,56.1899,48.8598,75.32,25.2064,17.79,60.69,86.1,18.1945,125.73,259.3455,22.1351,,15.1338,31.8815,68.29,32.3821
2014-09-03,92.1958,40.8791,75.83,577.94,589.52,52.2918,21.9815,30.8117,73.8172,18.9914,39.4512,72.43,165.8772,75.2904,43.6934,59.03,65.2086,,79.2029,76.0355,23.2481,78.6119,31.68,45.2718,,21.5447,45.5533,53.8855,37.89,32.525,54.36,58.2167,22.9589,50.1585,19.1123,67.6633,61.52,,,37.0688,4.19,38.7529,53.785,49.33,35.9873,38.9937,44.1137,141.84,91.3536,55.7717,30.3123,52.7931,39.4803,81.6,56.73,41.36,23.47,56.2775,48.765,75.08,25.3208,17.905,60.37,85.61,18.2019,123.91,258.5212,22.0683,,15.1598,31.9192,69.03,32.8735
2014-09-04,91.4317,41.1519,75.95,581.98,593.14,52.136,21.8674,31.1103,74.2449,19.3243,39.1217,72.455,164.7798,75.1985,43.6031,59.08,65.4001,,79.8521,76.0628,23.0977,78.7459,32.12,45.3999,,21.206,45.6984,54.403,37.36,32.6175,54.18,58.189,22.9126,50.0526,19.2215,67.2492,61.2,,,37.1653,4.15,38.5825,53.8215,50.24,35.8975,39.3016,44.1591,141.56,90.6442,55.6856,30.1095,52.2698,39.6738,81.22,57.045,41.35,23.25,56.2775,48.1801,75.18,25.8135,18.06,60.42,87.49,18.2057,123.0,256.8139,22.116,,15.1511,31.7587,68.99,31.8674
2014-09-05,92.2237,41.7429,77.26,586.08,597.78,52.1239,21.9464,31.195,74.7115,19.2664,38.8581,73.13,165.2291,75.2628,43.9013,59.81,66.0096,,81.5124,76.5438,23.321,80.3924,32.94,45.5577,,21.413,45.5261,55.0522,37.69,32.81,54.18,57.7738,22.6853,50.1441,19.3762,67.7292,61.07,,,37.1565,4.15,38.8587,53.7394,50.7,36.1619,39.0027,44.368,142.24,90.6173,56.1951,30.3896,53.5447,39.7751,81.15,57.23,41.445,23.39,56.4049,48.4646,75.89,25.7079,18.08,61.54,91.12,18.2769,123.71,257.0494,22.2688,,15.2031,31.5886,67.93,31.6568
2014-09-08,91.6553,42.252,77.89,589.72,601.63,52.5034,21.9025,31.4891,74.0991,19.0927,38.2649,73.39,164.3131,75.1709,43.8199,60.36,66.088,,81.7953,76.3169,23.1656,80.5648,33.135,45.0845,,21.3236,45.3902,54.9017,38.0,32.7425,54.37,57.8753,22.8242,50.1399,19.2124,67.8896,61.39,,,37.2794,4.13,38.8127,55.6831,52.0,36.0122,38.8397,44.477,140.85,90.1863,56.4391,30.3413,53.773,39.7935,81.55,56.845,41.3,23.36,57.0659,48.4409,75.9,25.7519,17.95,61.815,87.66,18.2432,123.83,251.6331,22.4406,,15.0124,31.5792,67.89,31.3292
2014-09-09,91.3105,42.5157,76.67,581.01,591.97,52.1409,21.8235,31.1147,73.9436,18.8515,38.3308,72.42,164.1835,74.4535,43.6302,59.66,66.0358,,81.9994,75.8812,23.0394,79.8851,31.98,44.6507,,21.1308,45.1454,54.2524,37.45,32.495,53.64,57.211,22.1929,49.8315,19.1032,67.748,60.81,,,36.902,4.08,38.7022,55.7378,50.61,35.3936,38.6223,44.1501,139.68,89.6565,56.3816,29.9454,52.9215,39.5263,80.39,55.94,41.025,23.22,56.6199,48.0774,75.33,25.4088,17.89,61.17,84.28,18.393,123.03,241.0261,22.2879,,14.7958,31.4753,67.05,31.5164
2014-09-10,94.1153,42.5885,77.43,583.1,593.42,52.7735,21.8849,31.2128,74.5074,18.9191,38.3308,72.33,165.5229,74.6926,43.3681,60.7,66.1141,,82.5513,76.3194,23.1171,80.9668,32.09,44.7493,,21.0461,45.0004,54.6194,37.81,32.645,53.37,57.617,21.5069,49.8123,19.1305,67.9084,61.29,,,36.9371,4.08,38.8035,55.8656,52.91,35.7478,38.6676,43.8594,143.42,89.6924,56.4534,30.5441,53.2878,39.6,80.47,56.46,41.5,23.54,57.0499,48.4172,76.35,25.3648,18.02,62.05,88.75,18.5092,125.19,254.3413,22.6601,,14.9258,31.7681,67.42,31.8908
2014-09-11,94.516,42.7339,77.92,581.35,591.11,52.3039,22.1044,31.2128,73.5062,18.7261,38.3025,72.42,165.6785,74.9685,43.5127,61.21,66.2708,,82.6162,75.9451,23.1753,81.522,32.04,44.4042,,21.573,45.1091,54.0925,38.04,32.64,54.13,58.6595,21.3301,50.3133,19.0577,68.5122,61.68,,,36.8932,4.08,39.0935,56.1776,52.64,35.5832,38.6948,43.9412,141.61,89.8451,56.4319,30.6117,53.1261,39.5444,80.95,56.53,41.48,24.19,57.4959,48.109,76.63,25.3736,18.0,62.32,88.75,18.5616,126.12,248.1203,22.6219,,14.7468,31.7303,68.81,31.8206
2014-09-12,94.7304,42.4566,77.48,575.62,584.9,52.0825,22.0868,30.8563,73.3604,18.4463,38.1331,70.98,165.2983,74.4719,43.2235,59.25,65.5917,,81.4846,75.7808,22.7093,80.402,31.525,44.1281,,20.9802,44.529,53.8752,37.16,32.47,53.54,58.1244,21.9656,50.2073,18.8666,67.5971,60.53,,,36.8405,3.96,39.1257,56.4713,52.11,35.4435,38.4502,43.2963,141.71,89.6924,56.1735,30.66,52.3459,39.4146,80.195,56.15,41.15,23.53,57.3127,48.2196,76.79,25.0744,17.815,62.47,86.27,18.3818,125.08,253.0657,22.1065,,14.6507,31.5839,69.2,31.7036
2014-09-15,94.7024,42.0429,74.58,573.1,581.64,52.2285,21.999,30.785,73.1368,18.1955,38.2837,70.27,165.7563,74.1316,43.0066,57.57,65.374,,80.4272,76.1825,21.6607,80.0478,30.02,43.6845,,20.745,44.3023,53.7618,36.53,32.51,53.73,57.7646,21.4479,49.9183,18.7483,68.0499,59.69,,,36.9634,3.91,39.4617,56.3611,49.38,35.3637,38.0154,42.9693,141.25,87.5913,55.4918,30.7276,51.3755,39.3126,79.79,55.58,40.81,23.13,57.0579,46.5046,76.34,24.8897,17.58,61.35,82.83,18.127,123.87,246.3149,21.9824,,14.6857,31.3241,68.67,31.3526
2014-09-16,93.9849,42.5157,76.08,579.95,588.78,52.8757,22.1395,31.1326,74.449,18.4608,38.7827,70.73,166.7501,73.6625,43.3048,57.61,65.9226,,81.5495,76.1368,21.5636,80.201,31.45,44.345,,21.0461,44.6015,53.8469,37.02,32.59,54.75,57.4601,21.7215,50.0965,18.7847,69.8991,60.73,,,36.7791,3.81,39.5584,56.6089,50.83,35.683,39.1522,43.6505,143.09,88.0852,56.1735,30.6888,53.1071,39.5722,79.74,55.75,40.84,23.05,56.9942,46.8247,76.36,25.1228,17.7,62.16,84.0,18.142,125.82,245.5692,21.7629,,14.6071,31.3147,67.62,32.0545
2014-09-17,94.6558,42.2975,76.43,584.77,593.29,52.445,22.1263,31.1771,74.0894,18.4753,38.7357,67.3,166.6118,73.2854,43.7115,57.45,66.027,,81.6799,76.0821,20.816,80.7083,31.98,44.1479,,21.1167,44.9913,53.7524,36.41,32.575,54.89,57.0726,21.8646,50.3229,18.8484,71.135,61.08,,,37.3496,3.82,39.6274,56.8108,50.7,35.6181,39.7817,43.9684,144.7,87.8338,57.0992,30.5823,53.1641,39.2663,79.63,55.64,40.605,22.99,56.9225,46.6152,75.3,25.1448,17.7,62.31,83.51,18.3593,125.44,243.3811,21.782,,14.7992,31.5697,67.42,32.5225
2014-09-18,94.8515,42.443,77.0,589.27,597.27,52.6665,22.1395,31.3465,75.6252,18.7551,39.1217,67.91,167.4328,74.0028,44.2627,57.66,66.5582,,83.337,76.8488,21.1364,81.9959,32.48,44.6704,,21.2625,45.5896,53.8091,37.25,32.77,55.73,57.1095,22.1803,50.7372,18.8848,72.4275,60.66,,,37.7271,3.88,39.9542,56.9301,50.88,35.8226,40.2799,44.6723,144.54,89.4141,58.0249,30.7566,54.9908,39.5722,80.23,55.785,41.04,23.52,57.8781,47.2554,75.75,25.3208,17.82,64.35,86.13,18.4268,127.64,244.637,21.7533,,14.7119,31.6642,68.17,32.4757
2014-09-19,94.0781,43.2067,77.91,596.08,605.4,52.6202,22.1219,31.0345,75.1198,18.4077,37.474,66.94,167.6488,73.5153,44.0549,58.24,65.7658,,82.946,76.5658,21.185,83.0154,31.63,44.3648,,21.2154,45.3176,54.102,36.71,32.85,55.61,56.2054,22.054,50.0628,18.5662,71.6539,57.93,,,37.7095,3.81,39.586,56.7833,53.0,35.4385,39.9357,43.9866,142.05,88.4623,57.9604,30.7954,54.8767,39.3033,79.57,55.84,40.86,23.71,57.0499,46.0857,74.73,25.0569,17.52,62.42,87.65,18.2769,124.84,241.6247,21.6006,,14.5984,31.2013,69.1,32.7097
2014-09-22,94.1713,42.7885,76.8,587.37,597.27,52.0436,21.92,30.9365,74.0311,18.2244,37.2668,67.2,166.8797,72.8623,43.9736,57.32,66.4276,,81.1586,75.8447,21.0588,81.8667,30.6,43.9704,,20.6415,45.2542,53.998,36.61,32.465,54.88,55.7625,22.0835,49.8942,18.4115,70.7104,56.67,,,37.2882,3.76,39.586,56.5997,51.94,35.1841,39.4828,43.596,138.46,88.175,57.4724,30.4951,54.0109,39.1179,77.64,55.54,40.44,23.58,56.1541,45.5245,74.43,24.8193,17.45,61.405,83.84,18.1795,122.2,236.9443,21.572,,14.3975,30.8235,68.11,31.9376
2014-09-23,95.6436,42.3339,78.29,581.13,591.18,51.698,21.683,30.678,73.3992,18.1473,36.5607,67.79,165.5921,73.2118,43.969,56.81,66.027,,81.5123,75.4066,20.6607,81.7709,31.2,43.8817,,20.3499,45.0276,53.7618,36.67,32.24,54.95,54.7292,22.1971,49.0463,18.1476,70.1915,56.33,,,37.2268,3.69,39.6504,56.4988,52.17,34.6503,39.1522,43.1419,138.25,87.1154,57.4078,30.1173,54.1346,38.8676,76.78,55.33,39.88,23.15,56.1979,44.8843,73.18,24.9425,17.17,60.64,84.47,18.0596,120.52,239.8683,21.5052,,14.1967,30.3984,67.17,31.7738
2014-09-24,94.8142,42.8067,78.535,587.99,598.42,52.1725,21.9288,30.9721,74.8962,18.2534,37.1162,69.03,166.1884,73.7637,44.1091,57.66,66.384,,82.8715,76.6115,20.5927,82.9867,32.22,44.557,,20.6604,45.3267,54.4516,36.87,32.74,55.66,55.0337,22.2771,49.2053,18.3751,71.2765,56.9,,,38.5171,3.7,39.9312,56.7098,52.96,34.7352,39.6911,43.3962,140.88,88.3097,57.781,30.5145,55.9803,38.9696,76.95,56.21,40.42,23.48,57.0022,45.3981,74.32,25.0041,17.25,61.505,87.11,18.097,122.08,243.3909,21.5242,,14.3452,30.5306,67.62,31.7738
2014-09-25,91.1987,41.8611,77.22,575.06,585.25,51.2722,21.5425,30.4285,72.6313,17.8578,36.4948,67.71,163.3366,72.6416,43.5037,55.92,65.1389,,80.4883,75.1784,20.3986,81.2253,31.7,43.4479,,20.237,45.0004,53.4122,35.82,32.005,54.43,53.945,21.9488,48.5164,18.0293,70.4557,55.86,,,38.3415,3.63,38.8219,57.1136,51.45,34.5905,38.7491,43.0057,137.98,86.3702,57.0705,30.001,54.7197,38.2927,75.43,55.285,39.98,23.1,55.8674,44.4615,72.82,24.5686,17.13,59.51,84.3,17.7823,119.71,238.524,21.152,,14.1793,29.9686,66.94,31.0251
2014-09-26,93.8824,42.1975,78.79,577.1,587.9,51.5715,21.9464,30.5354,72.9618,17.8916,36.6736,68.355,164.244,72.9267,43.6754,56.56,65.3566,,81.4565,75.3883,20.6316,82.374,33.83,44.1183,,20.4534,45.3494,53.5445,35.96,32.175,54.28,54.2494,22.2771,49.0511,18.0839,70.9557,55.44,,,38.6224,3.6,38.8219,58.1964,51.89,35.224,39.1024,43.2327,140.13,87.3579,57.4509,29.8848,55.5712,38.6265,75.795,55.49,40.03,23.42,56.1501,44.8685,73.28,24.5378,17.29,59.83,85.13,17.6699,121.04,243.6951,21.2093,,14.2753,29.9166,67.9,31.0544
2014-09-29,93.286,42.2248,79.0,576.36,587.81,51.3257,22.0517,31.1058,72.4369,17.8627,36.1935,69.22,163.881,73.5061,43.6121,57.23,65.1476,,81.0934,75.5892,20.3015,84.0301,34.5,43.7437,,20.4628,45.1545,53.3744,35.78,32.2625,55.04,53.3914,22.1634,49.0607,17.7927,70.9746,55.49,,,38.8243,3.55,39.0705,57.9762,51.74,35.0245,38.9393,43.1601,141.86,86.424,57.2966,29.6717,55.6853,38.645,75.72,55.21,39.935,23.34,56.5482,45.2479,73.81,24.3178,17.335,59.74,93.31,17.5463,119.16,246.2462,21.1711,,14.1181,29.9166,67.66,31.125
2014-09-30,93.8824,42.152,79.04,577.36,588.41,51.9195,22.264,31.0345,71.8537,17.7999,36.0428,69.19,161.7465,74.7938,43.097,57.53,65.1041,,80.991,75.8356,20.185,83.9057,34.26,44.138,,20.3311,44.8644,53.1949,35.61,32.3175,55.1,51.0111,23.8343,48.1069,17.6015,70.4746,56.15,,,38.798,3.41,39.5492,58.0679,51.58,34.8599,38.3596,42.8967,142.12,87.3848,56.5323,29.9913,55.2287,38.5987,75.67,55.12,39.695,23.07,56.811,45.2637,73.47,24.5818,17.21,59.8,88.33,17.6174,118.74,243.6067,21.1424,,14.0046,29.6049,68.78,31.1014
2014-10-01,92.4194,41.7338,76.55,568.27,579.63,51.1019,22.1402,30.2948,71.2704,17.6263,35.8639,67.54,161.7465,73.3222,42.365,56.73,64.3291,,79.6318,65.1923,19.9908,82.0581,33.5,43.7437,,19.7195,43.7403,52.628,35.14,32.16,55.66,50.3191,23.3419,47.259,17.1101,68.55,56.47,,,38.166,3.35,38.0486,57.2054,50.06,34.3161,37.8705,41.8431,139.1,85.275,54.9249,29.6135,50.7191,38.1722,75.17,54.31,39.52,22.4,54.8043,43.5328,73.25,23.8691,16.95,58.24,84.06,17.2727,117.08,238.0825,20.6938,,13.9086,28.9153,67.68,30.7488
2014-10-02,93.0903,41.6065,77.08,570.08,580.88,51.0313,22.1667,29.8759,71.3677,17.5491,36.0334,67.06,161.5218,73.0554,42.3289,56.64,64.1332,,77.4628,66.1782,19.8112,80.9094,33.81,43.2803,,19.315,43.3323,52.5619,35.59,32.175,57.74,50.2822,23.0894,47.5577,17.0191,68.2009,57.38,,,38.0168,3.39,38.0946,56.0033,51.85,36.0421,37.5173,42.0338,139.0,85.7529,55.0039,29.5457,51.014,37.7642,76.37,55.52,39.45,22.37,54.8998,43.8806,73.81,23.9131,17.15,58.09,84.23,17.4975,118.71,239.0931,20.9515,,14.0483,29.0476,68.55,30.5137
2014-10-03,92.8294,41.9065,77.44,575.28,586.25,51.5837,22.3878,30.3304,72.2522,17.5877,36.6172,68.4,163.0428,73.874,42.3108,58.46,65.1824,,77.7048,68.3232,20.1073,81.6178,33.94,43.7535,,19.5126,43.1329,53.3744,35.95,32.57,58.12,51.3801,22.9126,47.8757,17.2284,68.6254,58.14,,,38.9033,3.4,38.2695,56.251,53.94,38.0725,37.2546,41.8976,140.34,86.0143,54.7168,29.8364,52.5648,38.3391,76.72,56.02,39.625,22.86,55.4254,44.3232,75.61,24.1595,17.35,59.74,85.73,17.5275,122.65,247.1293,21.0565,,14.1793,28.9578,69.24,30.6783
2014-10-06,92.8294,41.9065,77.555,577.35,587.78,51.535,22.1225,30.4017,72.4272,17.4816,36.91,67.67,163.3625,74.2511,42.1346,58.3,65.0649,,77.1556,68.022,20.0393,81.0434,32.57,43.6204,,19.3808,42.7386,53.365,36.0,32.25,58.18,52.0444,22.538,47.6926,17.4468,70.6066,58.14,,,39.2193,3.36,37.7356,56.4346,53.49,38.5115,37.2863,41.7614,138.96,85.3832,54.5374,29.7589,51.4659,38.1258,76.19,55.83,39.73,22.9,54.7883,44.3864,75.31,24.1331,17.4,59.15,84.68,17.6174,122.16,244.7842,20.6747,,14.188,28.8964,69.35,30.5372
2014-10-07,92.0187,41.3974,76.29,563.74,574.1,50.6249,21.7908,29.8313,71.0059,17.2934,36.3244,65.96,160.4848,72.4852,41.5788,56.91,64.007,,75.4333,67.1092,19.5442,78.9469,31.865,43.2803,,19.1645,41.8909,52.1745,34.92,31.595,56.59,51.4355,22.2939,47.0856,17.01,69.0217,56.68,,,38.5171,3.28,36.6815,55.4894,53.53,37.7233,36.7338,40.8032,135.5,84.1299,54.1858,29.0808,49.8628,37.4953,75.8,55.005,39.245,22.1,53.777,43.6672,74.44,23.5876,17.29,57.65,82.81,17.3776,117.91,238.6418,20.3216,,13.961,28.0746,66.86,29.9966
2014-10-08,93.929,42.5339,77.52,572.5,583.74,51.6737,21.8129,30.5443,72.0962,17.6166,36.8533,67.99,163.6391,73.4325,42.4192,57.9,65.4698,,77.5466,68.2593,20.0393,80.464,32.32,44.3943,,19.8983,43.287,53.3933,35.28,32.4,57.08,51.9706,22.9421,48.0828,17.2557,70.201,58.56,,,38.9209,3.28,37.1992,56.508,55.42,37.7782,37.5807,41.9612,137.2,86.2488,54.4226,29.2745,51.6229,38.2649,76.85,56.13,40.12,22.44,54.2707,45.0977,74.74,23.7987,17.81,59.07,88.44,17.9921,119.03,244.3034,20.2357,,14.2578,28.1596,66.59,30.7723
2014-10-09,94.134,41.6883,75.91,560.88,570.81,50.5422,21.3971,29.965,69.9253,17.279,36.5888,65.66,161.0984,71.915,41.5878,57.13,64.5033,,75.033,66.808,19.4956,78.5532,30.64,43.4972,,19.6349,42.0088,52.0516,35.01,31.835,56.07,50.559,22.2476,47.5384,16.9098,68.4556,58.05,,,38.4732,2.95,36.5798,55.4802,55.29,36.9002,36.4031,41.3617,132.84,84.2021,52.8511,28.6739,49.6915,37.6251,75.95,55.25,39.13,21.99,53.5699,44.4417,73.6,23.3852,17.23,58.25,85.82,17.565,115.31,237.4545,19.9875,,13.8038,27.5645,64.29,29.9966
2014-10-10,93.8637,40.0335,72.91,544.49,555.19,49.8779,20.6453,28.4409,68.6306,16.2515,35.9844,63.29,160.675,70.6733,38.6237,54.77,62.013,,66.4312,66.3242,18.1655,76.9785,27.79,42.6986,,18.6564,39.3889,51.2958,34.53,31.46,53.72,47.5605,21.8267,44.0313,16.5367,62.1818,55.5,,,38.1045,2.72,35.9697,54.1863,50.4,36.3564,33.3597,36.2891,130.03,81.5603,48.8469,28.267,44.7252,36.8927,74.96,53.87,37.28,21.64,52.2878,43.4222,72.57,22.787,16.18,56.55,78.13,16.441,107.11,232.519,18.1739,,13.6816,27.0449,62.08,29.4794
2014-10-13,93.0065,39.688,72.99,533.21,544.75,49.7076,20.2826,28.0487,67.9297,16.1936,36.1072,61.68,158.5923,70.1674,37.8917,53.23,61.5689,,64.2715,65.6761,17.8839,76.508,27.03,43.3099,,17.7956,39.0716,50.2942,33.23,31.18,51.94,47.4867,21.2375,43.8965,16.0543,62.3044,54.22,,,37.9904,2.74,35.3318,53.6816,48.49,35.7578,32.8525,35.1402,123.44,77.9629,47.0816,28.238,43.1174,36.3271,73.37,53.68,37.44,20.72,51.5393,41.8731,72.53,22.4526,16.02,55.55,73.69,16.6733,109.105,230.2131,17.7253,,13.5244,26.7899,61.92,29.1268
2014-10-14,92.0187,39.7607,73.59,537.94,548.69,49.328,20.3932,28.6459,69.1173,16.5699,36.3244,60.88,158.8343,70.0571,38.2351,52.72,62.5703,,67.0457,66.306,17.68,76.2296,27.39,44.0197,,18.1907,39.398,50.3698,32.735,31.485,50.13,48.0311,21.2922,44.7443,15.9906,63.8988,54.31,,,38.2186,2.62,35.6184,53.8927,48.58,35.9174,33.4231,34.7043,124.89,77.4219,47.6628,28.2573,46.5329,36.5033,72.675,53.63,37.31,20.83,51.7144,41.5411,73.19,22.6374,15.925,55.65,73.52,16.8344,109.82,234.7758,17.9162,,13.7165,27.1819,61.92,30.0436
2014-10-15,90.8912,39.297,73.21,530.03,540.73,48.727,20.3092,27.8749,69.4094,16.8255,36.1733,62.19,157.0627,70.7096,38.6418,53.09,61.9956,,67.5391,65.5209,18.1752,76.3352,27.54,43.7535,,18.2801,39.9963,49.51,33.38,30.865,50.52,48.4093,21.1449,45.3513,15.9815,65.9838,54.87,,,37.7885,2.61,35.8772,54.4341,49.99,35.8326,34.0391,34.2683,130.13,76.7277,48.4091,28.2864,47.1941,36.5218,72.21,53.14,37.505,21.19,51.7144,41.0669,72.43,22.6462,16.0,54.63,75.05,16.5983,110.3,234.1969,18.2598,,13.83,27.7062,62.61,29.879
